"","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts"
"SJACT007_D",34.6241066985461,2.55423737940094,5.95988721860219,649.816909596484,3.08637016677614,87.0873316024321,12.4873827437379,584.295990745628,564.326821011395,970.823057287308
"SJACT060_D",52.0211014208712,11.0058747716935,31.7598100554584,676.005285976907,6.19080455907759,322.472130810619,862.310288362185,429.595978588436,760.849880310636,2166.9191691118
"SJACT061_D",18.5932600159749,9.21287658449207,15.554207220571,152.803468199353,3.24544516044607,416.972401259154,44.5289034917117,800.682728615856,1389.15522045029,4977.25657477184
"SJACT063_D",36.2030520415282,4.85729678553598,33.4459578661192,816.133799898613,9.95745841034877,351.945847089122,23.1531146777214,371.486058157792,1236.03024139436,1988.94160125735
"SJACT062_D",97.6600312757745,4.75617035433968,12.003668037143,1397.43331188802,3.76530153051891,307.67892506526,74.7775672376739,473.55602828042,697.472565087438,916.256401387064
"SJACT064_D",22.6113483145817,3.24564808343278,19.7057205065562,290.57566035844,4.56419261732735,375.683765657345,156.467284688822,859.934459705515,988.654834164408,7304.93957078111
"SJACT065_D",64.2704981059202,2.39220216275137,16.9732439166645,105.611295481468,10.0671841015787,607.391520561444,38.8068350846334,978.995445093984,709.412535118426,11378.4099120368
"SJACT066_D",18.0183105390735,6.87721776300517,13.9509274620962,518.84787345339,6.70528731893003,262.513226610712,20.1731721048152,347.07025643966,1416.90028092865,1958.54565368184
"SJACT067_D",23.0341954331717,26.5779178075058,20.8826497058974,398.668767112587,11.6278390407838,894.157091952516,219.267821911923,410.185864829173,413.618845879309,3323.90084580119
"SJACT069_D",9.57379491771516,0,9.46858838015782,139.924694951221,1.38083580543969,109.677815403495,95.7379491771513,353.493966192559,538.871173072836,971.417989126816
"SJACT068_D",12.4115825917019,0,11.9683117848554,65.1608086064348,2.3271717359441,101.065743961001,86.8810781419131,291.051611775409,403.473399719308,209.445456234969
"SJACT070_D",15.1082345500496,0,0,140.290749393318,0,513.371643384339,113.311759125372,390.655779079854,717.303903749008,1655.16105293847
"SJACT071_D",28.9516274401226,6.61331591271836,38.6301627917517,298.334028951517,9.00145777008888,260.85857211278,2602.21734284148,905.044529536828,1529.00782418147,2475.03348033485
"SJAMLM7003_D",183.895815766514,77.0046317914314,70.9500040426035,780.923802508452,137.817398177106,260.178440305269,78.9944155586518,1081.48727315966,541.364200392231,35.6668740274265
"SJAMLM7001_D",315.145232814143,145.45164591422,257.330922553079,2203.27855922954,52.590987675596,772.422081844345,36.3629114785549,809.480482302773,585.506735289769,179.034748044207
"SJAMLM7004_D",70.2070292326902,15.7979203841675,50.5303942554124,335.058718204321,52.3808165280129,713.354521172735,66.4494447797328,537.754069574063,489.978190643907,14.5260539125608
"SJAMLM7010957_D1",107.752227918025,9.78718333165452,322.27796542091,1547.15172698329,27.0021397275112,346.745923750045,53.3634519749734,710.875749322507,624.107708523898,181.674590593837
"SJAMLM7010958_D1",739.170236766594,371.574899735672,2693.67848279241,2503.24927439255,17.6900505063689,55.5733475623234,7.82498284641909,552.086075455637,440.595440396185,156.862959703394
"SJAMLM7010959_D1",145.598112007593,36.2359628916234,42.1674449125737,240.063254157005,6.51114958208858,565.216314032733,20.8860063889218,660.400423699837,1782.61592707014,586.286555848064
"SJAMLM7005_D",242.962822091481,101.249549244779,265.306305507709,665.672170168435,45.7518016640844,300.345301541234,26.8915915106453,451.309488131004,1191.64492884547,244.528490254937
"SJAMLM7007_D",232.165954315872,275.252463247055,331.117107298142,1069.41577436295,46.3048609702508,352.163787149945,34.8612701249023,650.662871270352,1002.18573072111,220.383855485252
"SJAMLM7006_D",167.065248362516,172.033984614488,224.832884513127,447.866911479062,26.0986274878804,418.744866323182,28.7574118692863,420.640959413465,975.476084125249,39.2436574695512
"SJAMLM7010960_D1",227.516004844138,28.3788620114755,910.826333130213,2011.0183327961,82.7716808668035,75.8848691149344,20.6171219741489,691.425504700103,424.500477588321,278.149230868885
"SJAMLM7010961_D1",138.566361879578,22.1572758851458,63.6128243154185,535.427792177967,15.0991113894744,79.0310208990914,22.0381507459783,854.270197997621,398.674614187467,181.278680528068
"SJAMLM7010962_D1",180.315092604454,22.3028412891567,245.524352373703,4100.86923501969,44.5212021188847,112.865893796641,10.3629363565778,596.36445919854,1623.60882964386,361.576366354509
"SJAMLM7009_D",46.8097351165138,4.37474159967419,54.8405107673443,150.92858518876,23.0585338482827,300.346842920488,20.7800225984524,445.057045406854,608.168830248457,12.7596629990497
"SJAMLM7008_D",379.427466056318,158.90296946519,347.780090615213,2301.85498725279,85.7460565864099,577.022402700809,75.2551034967186,672.76383973572,938.205934811089,182.682463135157
"SJAMLM7010963_D1",293.70682076316,141.713360030536,217.883321470047,558.769323372851,23.0080598900152,258.217720602986,35.1116115529043,758.917575070299,222.937241072942,60.4725113923409
"SJAMLM7010472_R1",369.997937341873,561.196794408177,303.122622285778,432.923241400593,31.6675333987471,825.150171043424,122.30526963848,594.369760477638,512.760166319375,36.1437459255742
"SJAMLM7010475_D1",127.852329249739,67.1169714650095,66.6454236561219,304.532560873112,12.2405952057087,359.555204276836,90.497883655689,688.7741661819,518.506111522717,25.5127012433591
"SJAMLM7010478_D1",307.379606089613,254.443080590836,1096.34911490506,3341.24787403046,39.9921926213387,340.389034919924,26.2750637512177,1118.08124221358,1012.57406181881,69.0444919712605
"SJAMLM7010_D",61.5669883774428,29.8627267796812,740.275666349169,62.048110086671,16.6111417711977,56.7391808813943,7.96339380791499,358.601577412673,1453.19494191624,102.279839220408
"SJAMLM7010964_D1",395.007398159463,61.9949607651937,122.513851035978,873.159478266977,12.4850962652126,361.309255464872,19.3255896212487,1454.27932036969,563.264400470799,116.240551434738
"SJAMLM7010479_D1",112.542528658109,29.5692949499809,120.005255478819,1125.64929639132,39.817743767872,368.464136422165,26.5451625119146,577.318082917355,4330.53665039114,44.9419681768176
"SJAMLM7010483_G2",222.561504597465,0,5.18388597664904,110.996146794132,11.739977064764,588.828460053488,228.040160561023,324.877183501287,587.265670898762,56.8321616998803
"SJAMLM7011109_D1",316.666709467932,138.531061844533,519.157598989678,1318.92524934055,44.6189002873495,1032.97307114223,180.60031068689,1083.20525167435,634.996004148952,58.6419832348022
"SJAMLM7010482_D1",64.0110149807412,41.9286124327999,112.109123242939,653.542834901624,16.6840936972183,330.2377379231,61.8447033383799,2147.95622758519,282.712404455743,80.7125789331398
"SJAMLM7011108_D1",412.96786974069,103.136725878154,144.932658522654,223.112100879272,12.1027790571303,244.461102445886,129.797920322847,540.239992695092,1242.96856436191,236.79350329168
"SJAMLM7011108_D2",416.002195742427,81.7549174201865,106.002105661267,209.324184699029,8.66424396572628,215.939618838101,118.929707768858,526.015878096983,1448.42832296266,227.603024176579
"SJAMLM7011109_D2",299.586699803458,127.819828775205,418.030338891622,1130.03260608191,42.0979632693617,926.129545892897,180.120638863935,1053.77156217221,592.243841473879,61.4863642633534
"SJAMLM7010483_G4",71.3993723522723,0,8.57320049796374,91.8138480679365,2.88521170604549,316.219202982586,20.0041344952487,399.621056032007,189.486278794538,12.9834526772047
"SJAMLM7011233_D1",1198.77859525978,593.71014256049,734.821972719994,8750.95657856531,245.72641853236,472.106860349306,28.5041561689319,552.698839540248,423.030669416817,485.112558981518
"SJAMLM7010483_G3",55.3583491494945,0,1.39558863402087,66.0320177763578,5.29160690399579,116.531650940743,25.779623378441,357.875445384085,240.157544104425,6.51274695876405
"SJAMLM7011234_D1",169.213735340546,44.215949093548,502.618033573596,5680.11183077671,94.7484623433171,684.745633411306,65.446623063069,1055.07676622747,530.262401406106,69.2190155452566
"SJAMLM7010483_R1",38.0946090321235,10.8352929881788,298.825975042406,155.432594736858,28.0862199825162,231.614571168364,10.5501536990162,1338.82400904813,799.085036672618,41.3451969285771
"SJAMLM7010483_G5",54.4829107256386,0,2.45787567183332,54.9608309951618,5.19738293106422,115.520156576166,28.9141763061503,349.264132967515,242.126356547164,6.09348343642011
"SJAMLM7011236_D1",133.819137429781,6.75096545329614,101.693114526636,721.686541482609,28.1290227220673,210.244352688366,11.5016448463564,351.300239328929,425.26394185312,91.5130872557921
"SJAMLM7011235_D1",141.802423738093,2.91374843297451,20.673738881581,90.7578678567246,8.8626514836308,449.411008304973,191.174272185716,1181.62211451893,587.15066079054,172.518188469033
"SJAMLM7010947_D1",3404.51937337378,91.2012864283448,299.426617347114,1045.66519995021,47.9628386959876,34.9780995568169,14.1047034566359,1836.78843111212,201.454192938286,446.660354365847
"SJAMLM7011238_D1",409.158965950338,198.626258966917,171.522795858586,1727.48589498025,20.7945558232171,179.788954695144,37.277197061018,765.499296462976,526.801209772288,114.683018570184
"SJAMLM7011237_D1",1347.98072435123,273.202416771632,1574.68669171611,3109.24587502174,52.2499622075746,83.2616889208782,7.58895602143422,408.22512230499,372.124458511026,186.460649446639
"SJAMLM7010948_R1",110.491035453236,87.6727429008962,336.663332739441,182.203442579818,11.6604748058192,153.702842982828,5.37726156458829,564.752740670413,1332.3407556792,35.9458245893674
"SJAMLM7010949_D1",120.995534907534,9.61978634423861,251.183310099563,1456.38814739997,46.9632624999982,236.5245880512,12.4700934091982,723.692963793239,681.234522537314,96.264667514221
"SJAMLM7010949_R1",154.509474547346,16.5287603705652,817.361958146211,3215.36041583652,140.559028620002,281.357871843595,42.6132103303635,665.282604915251,2663.30950428017,326.120189967676
"SJAMLM7011239_D1",307.802007426667,108.69325982565,199.309602238932,1894.11073672957,50.6964831276353,284.82732692052,43.2609989355821,1721.78775763617,518.371539980071,69.7583607836262
"SJAMLM7011240_D1",282.053659045004,52.2321590824082,172.725393791032,1190.5923010595,56.3430234546347,857.547035093718,129.613135500791,497.043805194077,633.194021098545,12.8162242192946
"SJAMLM7011241_D1",175.792991082154,37.6928402411553,936.936314565861,2178.6996309604,115.183705949701,282.295314146525,20.8513584312774,1166.33944661107,224.202226594,329.210870616899
"SJAMLM7010949_R2",296.654039356991,6.59035928666303,72.7763961227217,1874.51785976985,17.7939700739902,55.5473139875883,6.59035928666302,753.497745108472,2939.97987265315,109.894241105106
"SJAMLM7010950_D1",302.555861699112,19.013550973579,35.9665200682479,178.042599921176,5.90075719869691,315.737341536624,39.0105614802741,1387.07132550702,625.316353139687,1272.51468089121
"SJAMLM7011242_D1",107.744581761398,22.6287441429614,69.3324303628328,389.783426158437,53.5199573644382,136.453028591391,16.276815962481,701.33227022729,2519.71810398458,61.1124965176687
"SJAMLM7010952_D1",327.375119963701,5.75164513210563,84.6313498009829,375.064068984962,20.1307579623697,119.962884183917,60.1792499933274,1090.81015049852,510.278766563997,44.6551337339868
"SJAMLM7010951_D1",274.33986537096,74.9212843286628,134.362964457189,1006.31186949068,9.90694668808764,148.25038079674,81.9387048993916,924.524520721246,344.111601369044,130.570461428155
"SJAMLM7011244_D1",119.570815486328,16.9065292388456,39.7985998852328,693.249372846964,9.555864352391,308.517906234338,61.8680961276597,411.88225580434,593.681043720061,54.6705700930062
"SJAMLM7011243_D1",416.381258543371,33.3854715669885,185.753751575726,588.931432642228,82.5851138762348,67.3984895920033,9.8106429604747,446.721037967406,4971.14064457665,429.618305164668
"SJAMLM7010953_D1",434.194233784153,84.0496437637807,184.286626326512,915.760645386773,14.4752164259845,360.746407519465,44.6189466894145,606.942192966798,1121.36233054844,309.193735808797
"SJAMLM7010954_D1",932.52612493144,647.02937755216,1218.14972118008,11870.8510070079,118.908297039312,314.551814717743,39.6068903918711,579.685980437486,150.86983082346,1033.459436464
"SJAMLM7011246_D1",520.253557747156,36.9986934392861,205.161927905816,820.894987769893,28.9660823636517,189.305345003265,19.3107215757677,576.595427756454,310.989840166894,169.901894872511
"SJAMLM7010955_R1",335.047763070297,128.93153649091,207.08694664177,1267.82677549395,42.4690027292692,239.568733344596,10.3087151924038,689.26102480816,1651.00970482004,126.100269642292
"SJAMLM7010955_D1",333.842127479368,137.920760891513,213.5660761764,1254.08009320552,41.3300494412626,239.338259174622,12.0064948097523,695.719933437577,1641.98437112152,123.374430641237
"SJAMLM7011245_R1",66.8756526088098,24.4125723018885,165.022647832896,764.310786360642,36.3414428584931,523.919165310011,7.02786172327095,607.059297906962,500.214993543668,271.58986685851
"SJAMLM7011247_D1",246.931140778734,20.2805566095028,8246.94348413567,154.255142696521,10.831660916439,458.156210678313,27.5016638871287,749.950400926554,306.916264371652,167.314592028398
"SJAMLM7011321_D1",375.497608618101,271.233224089192,421.223947087824,1848.80926133197,34.1775735999486,746.360087254648,99.3428139305171,8473.34050297776,102.874496535845,233.774603423648
"SJAMLM7011248_D1",310.043019836665,73.8197666277773,55.2647077466544,449.771067554897,23.5942924981187,673.588684274438,13.549197672187,619.027021924239,367.434384286915,23.3606856417017
"SJAMLM7010956_D1",226.081393227097,19.7441088242898,2027.51572685293,5545.14431049076,112.252066979475,208.626174522668,39.4882176485795,1555.92655286587,235.929334862661,778.7008437166
"SJAMLM7011249_D1",984.999828060235,259.861763684233,348.338507033865,1416.3153585774,26.7595744746264,45.785167887222,36.5043906127851,1095.37920577754,471.250801062189,671.54157561613
"SJAMLM7011322_D1",1044.93136123017,93.2181758106778,179.098477723722,1517.06768207083,13.7924851964778,428.586190243261,86.2426660561373,551.0652706087,774.341033121223,128.412793208587
"SJAMLM7011323_D1",1860.78709927988,263.424475483815,75.2641358525186,1106.13417676344,12.9678071908056,195.425217609339,55.7700466114384,1873.67014956094,773.714045210247,703.058566325047
"SJAMLM7011324_D1",3201.40497391402,697.057719139447,399.641135883021,1458.29782233423,29.9697790931469,186.860663468799,14.0398965121048,1334.4381638736,72.4366089278376,456.489492364728
"SJAMLM7011325_D1",523.108163543952,56.3829158310847,230.453981373084,2239.82873352436,26.4294917958209,77.1908966735088,96.5818465625061,566.439478488212,188.628261816841,417.58597037397
"SJAMLM7011326_D1",705.510868964607,966.428864399045,1581.98379223648,8037.55571201857,60.4018040249403,538.896600392995,144.163421761183,319.295282271066,279.400057568405,145.164556634525
"SJAMLM7011327_D1",548.716917380431,144.195177497542,236.89207731739,1336.26032766987,8.14005034260318,165.458982474138,165.126735521379,744.233174180862,208.879506112871,42.4445482150022
"SJAMLM7011328_D1",180.554729982318,54.8339628907568,117.274293304662,3268.49270590057,13.5098169440995,307.092897762934,26.8871847024726,737.159188079217,571.584461002563,358.407496575817
"SJAMLM7011_D",120.544304483477,0.826023100617705,10.0892821575448,105.042604295218,15.487933136582,626.715526768662,29.117314296774,1125.15359945473,560.960031596052,12.0289614027453
"SJAMLM7012_D",261.969149532941,84.7018805383965,1292.07868653642,1641.34199638338,72.5391105024077,310.456892717181,27.8839524086457,463.363620862665,954.657132653896,57.0512666436307
"SJAMLM7013_D",376.812914889565,69.3907711571186,167.859579751506,122.426815105489,14.5089794237612,57.3750532078341,5.88770179514946,403.139352916448,1115.92976524493,68.7599459647812
"SJAMLM7014_D",509.584849778013,56.6518555339494,2869.61579102829,54.7728553504022,9.14251026807206,89.749101624146,4.29821291986432,303.721589668577,766.676113954077,21.6672208665292
"SJAMLM7015533_D1",294.977919000007,93.1935733104418,122.135676823001,665.636222896078,22.5386631104058,224.880144292588,158.361543052888,2821.33413461133,109.464462128909,119.277644101136
"SJAMLM7015533_G1",1020.65204899354,1185.2733472183,1007.48234513556,1562.80485781376,995.1357477687,1608.58525693913,1083.20814231895,1829.27186587358,1655.67870689557,2368.07737496323
"SJAMLM7015534_D1",1500.87149520959,0,2396.57793101531,377.634736113524,268.498297376716,64260.9161924106,0,3184.82031048702,2516.74669882858,27.1897010001738
"SJAMLM7015535_D1",691.512223843829,996.957789879023,426.797804351737,659.052890209586,40.4045098631461,270.482017854616,8.06524130989157,378.267647765283,2048.81109661063,179.588649944042
"SJAMLM7015534_G1",153.230702852751,47.9845624799846,189.196274921083,1144.6983960503,58.1812820069813,408.554274829582,33.5891937359892,5477.91765271504,970.637727915437,2846.68416912509
"SJAMLM7015537_G1",727.514551057081,190.893030889613,375.725965560508,9466.88030967377,46.3976116745588,487.83774560679,139.634717039624,5214.20778818851,427.189438917902,9148.28337617514
"SJAMLM7015537_D1",504.562422840981,265.320465044471,101.80336525058,4946.50700339854,25.724179703831,86.982350261832,9.49597818268137,469.753284905659,683.976174811157,193.569137358166
"SJAMLM7015538_G1",2672.57780348821,397.612216971699,3197.60413144467,405.408534951536,619.807279397061,3080.65936174711,23.3889539395117,14225.161786011,179.071678599386,1850.65098046386
"SJAMLM7015538_D1",631.712669573425,730.956334501705,857.663922102611,1336.22383587568,145.411283006818,363.058625377066,74.4327486962102,1692.25305538785,361.188255836475,388.766257786044
"SJAMLM7015539_G1",6629.72975031173,142.472702370596,9525.31781563411,17524.1423915833,89.0454389816224,1038.01540298577,142.472702370596,1785.65786971147,267.136316944867,1994.61783318834
"SJAMLM7015539_D1",1352.96080073486,0,1090.52541605758,4611.23795846787,114.039700520656,3428.50551536152,49.6499376416461,12148.0984924697,1413.2777171667,537.615731025948
"SJAMLM7015540_G1",637.551473806269,349.582713533253,1220.10609571561,162.653068102277,79.4754450298254,1634.61131319075,130.001071595178,2301.71084968852,200.463837291725,1416.62932429452
"SJAMLM7015540_D1",497.232749566037,298.595955280636,456.406938390328,926.686922730748,28.5139914377431,292.737542914615,149.938741492851,5858.03401022241,210.290686853356,207.287106294604
"SJAMLM7015541_D1",335.53920678056,147.333852383723,427.502035170548,379.339196476857,43.7908950140509,880.962891951561,160.56661505152,484.073557220743,308.429095840786,88.2979962549671
"SJAMLM7015541_G1",819.116605471794,965.58216713807,663.195370818641,3573.9582906192,91.0676514496886,580.214808107727,61.5953068710298,2327.74723220396,158.019414950512,263.641797596031
"SJAMLM7056_D",724.767027566841,889.037797570632,1028.06428443353,816.475727672892,311.208961546715,3667.38980163836,200.714409030864,1533.72231662288,381.789294241366,48.628782137351
"SJAMLM7057_D",237.626671499466,594.066678748664,509.200010355998,1254.14076624718,0,509.200010355998,0,6811.96458298468,20885.1566747577,10099.1335387273
"SJAMLM7015542_G1",543.933862762174,373.544941896915,1914.06675114847,5398.92587074986,136.393054442623,1373.40959840294,111.408140565747,1734.03494080568,252.818657221349,1483.1208712815
"SJAMLM7059_D",197.690025779754,22.4198161324605,47.0062531516713,374.176473818548,12.1990176014858,2906.94582366218,191.887249839588,646.921596480957,1598.31858317846,595.031811250852
"SJAMLM7015543_D1",947.199552041785,1042.23896746588,876.233746046845,1424.26014711173,684.343689844691,1440.9937776786,742.745011297521,2053.33056349024,1580.20498623328,4305.2256199201
"SJAMLM7058_D",209.496882563491,40.4667601754522,143.427753429743,278.150834309431,24.5940223480119,214.095076002147,12.3260821224079,489.32220350087,780.707587070268,226.753397534862
"SJAMLM7015549_R1",360.958776007767,269.745772517361,477.120283937187,62.2609085478215,31.9801689066974,386.145641954159,217.60419277818,2131.82586816297,167.548276228567,155.555712888555
"SJAMLM7015549_D1",391.012693936266,468.531956952963,215.789643864497,1636.74372577926,23.1825707867352,579.738574711888,67.9208652874521,1459.36316661339,1016.48709638745,73.0556013608299
"SJAMLM7015_D",110.764420188112,0,11.0234179829439,138.157071232085,17.0932747203876,184.537598511939,62.349754456271,942.995268050641,552.67746200839,34.7359761282162
"SJAMLM7060_D",181.461185418198,46.8286930111479,79.1627905664643,1077.92713727513,37.8044136287913,2184.50278052599,109.266950359345,480.514422175501,918.281402015478,39.9995086136887
"SJBALL015_D",57.5867944203579,38.1548999961097,307.026314722794,10493.7789803508,34.8710766357888,720.11789009051,27.834312292244,217.336982272922,359.989135875181,54.5740167977143
"SJBALL000013_D1",121.056400909393,72.5243697987698,112.207515537719,9158.21625292244,28.907119094321,365.554101142048,28.1659109124153,498.639251974938,124.501593554905,319.175646331379
"SJBALL010_D",211.936860024339,93.6267253119571,284.527970428545,5744.48822221259,400.928079413513,136.994948724855,33.8096508070956,597.697882799564,775.966950691523,178.387283454221
"SJAMLM7026_D",118.467577085097,2.83415256184442,10.7292918412682,157.085529955562,7.26251593972633,539.028825333647,111.870299732803,532.663228706648,397.268478629785,33.0651132215182
"SJAMLM7015830_R1",177.047293997171,42.683425976214,121.380992619859,430.094799246434,11.671249290371,243.333638266184,39.3487833218223,816.320521795093,161.06324020712,170.400239639417
"SJAMLM7027_D",126.48086063302,1.46918914003249,4.47752880771807,145.504139275811,28.5879720164656,265.85327295826,208.135128171269,701.945922459969,507.895624898524,32.4445935090508
"SJBALL020013_D1",227.939000853005,59.1327341459015,85.2695470406712,10287.1302658929,179.16713038224,145.196493733099,35.9682015388889,285.555511046447,377.792468154371,276.71087132377
"SJAMLM7029_D",166.136943402062,56.9612377378497,467.45363578344,184.02332240187,20.8961062353525,214.842929293846,13.0020216575526,622.652370489465,879.010187387313,1894.34811971379
"SJAMLM7028_D",56.3873302025802,8.91890987387032,42.9664943923753,79.7196388726187,38.0911775863212,131.235388144092,35.510474497817,412.846428161597,329.457717684616,81.0134313543221
"SJBALL020069_D1",81.1919169079108,21.0151633738635,132.238272930774,4685.15832762494,121.587730948782,420.732148362452,5.5039713598214,280.135463513819,399.976100523385,321.607053775019
"SJBALL020073_D1",110.167372559798,19.3114759912835,28.3760463545391,4279.48438594142,354.848371339835,173.409172166627,33.5651844610403,450.417187644318,423.042020934055,310.363007002771
"SJBALL020016_C1",2.43983711129794,0,1.07365281045636,3485.15482366964,84.5093133360841,13.1172365103581,1.52489819456121,316.438159631373,63.2798712836774,19.8100613668442
"SJAMLM7030_D",167.393052445105,82.3069287246048,2355.44411053251,94.7776755010601,17.236353580315,89.3312677252203,47.9232983266637,604.225496671796,1613.803709636,44.0929975310383
"SJAMLM7031_D",73.4905285361096,0.710740121238972,30.1556880011393,173.657502956055,22.6548413644922,494.167452867154,4.9751808486728,827.633179845408,1167.19075347591,80.224791184849
"SJBALL020077_D1",74.2152622563876,42.9265655724607,160.422707910796,3312.97693851458,38.8485418430769,698.353898198832,18.2199422763111,250.652985995995,579.508635228221,245.253777970659
"SJBALL020081_D1",12.504487052273,5.89834294918537,9.77439688722146,4243.13684335619,11.0593930297226,799.815303909535,26.9357661346132,369.078979473692,436.145596448825,135.219512110074
"SJBALL020084_D1",79.5284248900949,64.784391062156,67.656605444222,5435.3111236918,205.662517315853,103.559285220047,36.1154363967191,512.541337564161,993.756257295033,137.52720947462
"SJAMLM7032_D",89.0405804687719,1.72114524102007,27.2924459647469,259.382962433729,15.4185927841382,1998.65942131026,142.663816644553,686.086740742624,1215.36161191156,202.521423360028
"SJBALL020091_D1",412.546676648849,158.60620474718,351.199453368757,6846.40642474986,178.112209766491,80.399458627603,22.4550003136689,568.481020599213,358.596051290794,513.338361601089
"SJAMLM7033_D",200.110448798205,46.0465078730289,231.877057503467,1397.96984724238,70.2688896187367,1179.2565483554,48.2848797835233,957.255735893744,1066.11455695868,128.186762802781
"SJBALL020098_D1",68.2370554055831,30.144883914113,43.6513578756311,5528.84575424754,6.67983223096821,400.104822860045,21.6951816048541,404.763577646771,285.006175187977,173.846915754686
"SJAMLM7041_D",578.09372549839,328.249747046747,494.804300415026,564.563108406539,106.617388694264,540.239313514762,765.490882469551,13329.3208163459,361.016257580154,131.5975345997
"SJAMLM7042_D",3196.75087333323,1444.90527216543,1562.04224338214,1529.96491153961,259.298364519957,122.579175631647,180.499779762035,8218.8171074359,205.641630366451,399.88864523913
"SJBALL020100_D1",56.9000998764957,24.6498627623808,44.1643374492655,10784.0867190716,20.6699370038714,460.864398432369,12.4961109837069,404.394692985058,105.371744074084,448.190994288913
"SJAMLM7045_D",197.838341712587,25.3972854733078,199.829191196575,67.5090237794761,23.1994434611946,90.9836820252564,36.7935033138945,22269.5120854027,108.610026098593,76.1918564199233
"SJBALL020101_D1",34.2657689191436,14.1205091699767,42.5229047575871,9061.97796492428,14.2617142616765,607.262582932828,5.55406694019085,263.394564383967,192.762600806645,118.329866844405
"SJAMLM7043_D",370.438670401586,98.3853692112027,318.969126933135,240.636826605744,43.6310912823566,630.507875663786,153.635751708789,1233.01307299339,171.743568467804,125.253348223498
"SJBALL020106_D1",64.3909505817755,23.3300545586143,52.325979510035,3784.48047984515,9.13760470212394,262.740852529156,22.2931632448981,862.538039314814,995.68298470936,459.699283365362
"SJAMLM7046_D",2870.15772945968,1429.30389947942,2606.01373065256,4092.67635361598,260.404223516266,1206.55523982029,157.679198259068,1163.14594220262,43.9757234372659,289.703679566201
"SJAMLM7047_D",638.142510872081,468.994606312962,907.205782867931,1622.52651025364,67.4047709805087,230.498475271251,266.890324012932,2857.94468467093,402.530597317245,125.566968075345
"SJBALL020111_D1",443.169150321322,245.720999588307,388.466975412972,6096.33509528234,22.7912762251122,421.23599929424,15.0308058258805,604.36909685975,101.11076038578,357.798529985633
"SJBALL020113_D1",227.171017374539,106.613739720414,225.062671657289,4378.25582077599,21.6453054368676,92.7413422863659,7.24339632920014,636.513452428461,20.3932730635586,222.140252267774
"SJAMLM7048_D",1394.43371577065,1998.3747836184,2326.52235405244,1563.62456741424,232.777722047858,331.049449044477,49.7763682366488,3070.46991478599,294.334802436103,431.654443302189
"SJBALL020122_D1",71.5357339434072,20.0567478346002,35.3099888348633,6737.95300865706,76.4663511194131,65.0580223878627,17.5004956596021,421.938916700833,26.0663983806292,247.759826192119
"SJBALL020138_D1",242.640576953115,239.654231390615,361.881089055789,7922.19409900836,225.562413267569,123.613375247763,24.7617819557282,277.929227016655,176.637673856927,332.137620529283
"SJBALL020140_D1",450.828452310499,40.4808156611506,149.748581242753,1676.87636102784,17.4440356960879,35.3065760653645,12.0732257235011,1186.58503169562,443.724335483122,90.1497111927598
"SJAMLM7051_D",634.736870210988,254.714518949981,2698.57799002088,2245.0986622392,436.486814396776,529.348215182381,101.830912209529,3627.70566170055,401.714028168892,323.539589668416
"SJAMLM7049_D",56.5991270858556,1.67673516712541,7.90460864501981,31.42325905798,0.279455861187569,218.454638916911,274.70511154738,2897.73371582614,70.3530130539705,51.6294703544034
"SJAMLM7050_D",193.9364981893,108.043991613983,364.833478532149,599.833271555561,112.946672740303,755.567913958061,199.437368081975,3960.72499303826,235.46744918955,235.8837145682
"SJBALL020141_D1",51.0337756006864,8.68996178959057,51.5754875044531,3813.48878736124,49.8685307243549,74.9368133543914,10.6649531054066,131.824087026334,157.752431350806,378.803334373516
"SJAMLM7052_D",656.373006148459,191.472959798099,1015.24275371207,9946.80443047765,124.700233781552,706.031762733777,116.433134369979,1495.29281720588,329.549418239459,189.738603278188
"SJAMLM7053_D",233.51187741416,162.385859293642,530.662823672993,5372.72923033648,94.9780220634934,2078.42337039838,82.2046795489623,931.450684907811,291.8898467677,315.91890694355
"SJBALL020142_D1",52.5551352113532,8.93794816519612,56.6921283621011,3693.35880292938,44.4662921218507,83.3782878839009,9.53381137620919,128.646867257723,147.783386693914,356.624131791325
"SJBALL020145_D1",25.1498546296897,6.10104290208105,11.766297025442,5383.71843198266,38.8941485007666,215.570182540197,10.8462984925885,368.164044457802,434.731083038389,410.422240225411
"SJAMLM7055_D",406.010452131602,319.824190227004,581.719542853258,1640.46010232848,80.9096517936661,787.195057989925,119.616203256155,2080.12870879141,357.748297187407,221.016120448156
"SJBALL020151_D1",66.9144832057025,16.1324225757983,9.91993686337908,2934.30841739798,12.9760790283595,343.390137684849,17.6521435430836,1099.2024854762,302.132218457614,110.735052789311
"SJAMLM7054_D",695.789954487617,241.134369590834,413.538026864937,5812.79972756085,68.5761918304074,768.31706346389,259.01754054135,1289.47277161261,923.092508589911,1970.39373476959
"SJBALL020340_D1",59.1814709663703,22.3408957756098,31.4462188438205,5774.2454444353,199.343213409577,33.4174743534332,14.2368453472023,360.608341225137,106.20139058038,126.242488261442
"SJBALL020374_D1",188.696391843205,111.081649537886,60.2709499553093,5757.96952166579,82.4434117664001,157.696270326107,20.3827706283461,524.753984788112,280.357666855011,337.050029156724
